6605,7,self-improvment,improved,333
6606,5,preparation for GIA,free,716
6607,9,self-improvment,free,142
6608,4,improving marks,free,831
6609,11,preparation for EGE,improved,797
6611,3,preparation for EGE,free,762
6613,7,preparation for olympiad,vip,743
6614,1,preparation for GIA,free,937
6615,7,preparation for GIA,vip,606
6617,2,preparation for olympiad,free,62
6618,5,self-improvment,vip,635
6619,10,improvment of qualification,improved,475
6620,8,self-improvment,free,222
6621,1,improving marks,improved,252
6622,4,preparation for GIA,improved,312
6624,4,preparation for olympiad,free,7
6625,4,improving marks,free,717
6626,2,preparation for GIA,vip,452
6627,3,improvment of qualification,free,340
6628,3,preparation for olympiad,improved,575
6629,8,improvment of qualification,free,329
6630,6,preparation for olympiad,vip,379
6632,9,improving marks,improved,335
6634,11,preparation for GIA,improved,67
6635,7,preparation for GIA,improved,994
6636,10,preparation for EGE,free,138
6637,2,improving marks,improved,817
6638,7,improvment of qualification,vip,795
6639,8,self-improvment,free,550
6640,3,improving marks,improved,592
6641,10,improving marks,improved,632
6642,8,preparation for EGE,vip,696
6643,7,preparation for GIA,free,549
6644,8,improving marks,improved,418
6645,11,improvment of qualification,vip,39
6646,6,improving marks,vip,662
6647,6,preparation for GIA,free,510
6648,3,preparation for EGE,improved,611
6649,9,preparation for EGE,vip,345
6650,7,preparation for olympiad,improved,28
6651,5,self-improvment,vip,742
6652,3,preparation for GIA,improved,81
6654,5,preparation for EGE,improved,463
6655,5,preparation for EGE,improved,562
6656,6,preparation for EGE,vip,96
6657,9,preparation for GIA,vip,305
6658,4,preparation for olympiad,improved,243
6662,6,preparation for GIA,improved,188
6663,10,improvment of qualification,vip,485
6664,10,preparation for GIA,free,719
6667,9,self-improvment,free,31
6668,9,preparation for olympiad,improved,792
6669,8,improvment of qualification,free,268
6670,11,self-improvment,free,663
6671,5,self-improvment,free,851
6672,1,preparation for GIA,improved,320
6674,11,improvment of qualification,improved,908
6676,6,improving marks,vip,732
6677,10,preparation for EGE,free,423
6678,8,self-improvment,vip,319
6681,6,self-improvment,improved,609
6682,5,preparation for olympiad,vip,470
6683,5,preparation for EGE,free,571
6685,5,improving marks,improved,912
6686,9,preparation for olympiad,improved,264
6687,3,preparation for GIA,free,189
6688,7,improving marks,vip,11
6689,7,improving marks,free,949
6690,10,preparation for olympiad,free,89
6691,3,improving marks,improved,309
6692,3,preparation for olympiad,vip,405
6693,9,preparation for olympiad,vip,426
6694,10,improving marks,free,593
6695,6,preparation for olympiad,vip,376
6696,2,improving marks,vip,812
6697,1,preparation for GIA,improved,334
6699,11,improvment of qualification,improved,915
6701,1,preparation for EGE,vip,829
6702,5,improving marks,free,298
6703,11,improvment of qualification,improved,490
6704,9,improvment of qualification,improved,418
6705,4,improving marks,free,460
6707,2,preparation for EGE,vip,713
6708,3,improvment of qualification,free,13
6709,9,preparation for EGE,vip,477
6710,6,improving marks,vip,316
6713,7,preparation for GIA,free,448
6714,9,preparation for EGE,free,498
6715,9,preparation for EGE,free,395
6716,7,self-improvment,improved,47
6717,9,preparation for GIA,vip,613
6718,8,preparation for olympiad,improved,658
6719,1,improvment of qualification,vip,237
6720,10,improving marks,improved,569
6721,9,preparation for GIA,vip,611
6722,2,improving marks,free,676
6724,11,preparation for olympiad,improved,23
6725,8,self-improvment,vip,562
6726,1,preparation for GIA,vip,156
6727,4,improvment of qualification,free,473
6728,6,self-improvment,free,612
6729,9,preparation for GIA,vip,466
6730,8,improving marks,free,467
6731,2,preparation for olympiad,improved,285
6732,5,preparation for GIA,vip,653
6733,2,preparation for EGE,free,948
6734,3,improvment of qualification,improved,612
6735,8,improving marks,vip,946
6736,10,improving marks,improved,739
6737,6,preparation for GIA,vip,698
6738,6,improvment of qualification,improved,434
6739,4,improvment of qualification,improved,248
6740,3,improving marks,vip,940
6741,7,preparation for EGE,vip,261
6743,2,preparation for EGE,free,913
6744,11,improving marks,free,669
6745,1,preparation for GIA,free,548
6746,7,preparation for GIA,vip,414
6747,2,preparation for GIA,vip,205
6748,11,improvment of qualification,improved,83
6749,5,improvment of qualification,free,486
6750,6,preparation for GIA,improved,839
6751,8,preparation for olympiad,free,876
6752,1,self-improvment,improved,285
6754,1,preparation for EGE,vip,58
6755,8,preparation for olympiad,vip,436
6756,7,self-improvment,free,753
6757,3,improvment of qualification,free,890
6759,3,preparation for olympiad,improved,661
6760,2,preparation for olympiad,vip,115
6761,11,improving marks,improved,361
6762,6,preparation for EGE,free,188
6763,11,preparation for GIA,vip,126
6764,6,improving marks,free,715
6765,2,preparation for olympiad,vip,451
6766,4,preparation for EGE,vip,745
6767,5,improving marks,free,993
6768,7,preparation for EGE,free,808
6769,6,preparation for EGE,free,666
6770,5,preparation for GIA,improved,613
6771,9,self-improvment,improved,915
6772,7,self-improvment,vip,465
6773,7,preparation for olympiad,improved,546
6774,6,preparation for olympiad,improved,971
6775,8,preparation for olympiad,improved,243
6776,10,self-improvment,improved,712
6779,11,preparation for olympiad,vip,951
6780,1,preparation for olympiad,free,870
6782,1,improving marks,improved,794
6783,7,improvment of qualification,improved,409
6784,2,preparation for GIA,vip,762
6785,7,preparation for olympiad,vip,296
6786,5,improving marks,free,175
6787,1,improvment of qualification,improved,392
6788,10,preparation for EGE,improved,649
6790,5,preparation for EGE,vip,891
6791,5,improvment of qualification,vip,696
6792,11,preparation for EGE,improved,967
6793,1,improving marks,improved,911
6794,5,self-improvment,vip,722
6795,8,preparation for GIA,vip,963
6797,6,preparation for GIA,free,967
6798,2,preparation for GIA,free,760
6800,1,improvment of qualification,improved,752
6801,1,improvment of qualification,free,461
6802,1,improvment of qualification,free,936
6803,7,improvment of qualification,free,845
6804,2,preparation for GIA,vip,454
6805,7,improvment of qualification,vip,170
6806,5,improving marks,free,694
6807,6,self-improvment,improved,883
6808,10,self-improvment,vip,814
6809,4,improvment of qualification,free,452
6811,2,preparation for GIA,improved,236
6812,10,preparation for EGE,improved,726
6814,1,preparation for GIA,improved,656
6815,2,improvment of qualification,improved,551
6816,6,improvment of qualification,free,420
6818,4,preparation for olympiad,vip,533
6820,11,preparation for olympiad,vip,349
6821,10,preparation for olympiad,vip,38
6822,8,preparation for olympiad,free,845
6823,2,preparation for EGE,free,378
6824,10,self-improvment,improved,226
6825,7,preparation for EGE,vip,126
6826,9,improvment of qualification,vip,127
6827,4,preparation for GIA,free,667
6828,6,improvment of qualification,vip,289
6829,11,improving marks,free,724
6830,2,preparation for GIA,improved,986
6833,9,improving marks,free,304
6834,3,preparation for olympiad,free,712
6836,8,self-improvment,improved,393
6837,5,preparation for EGE,free,309
6838,11,improving marks,improved,233
6840,10,improving marks,improved,945
6841,5,self-improvment,free,916
6843,7,improvment of qualification,improved,353
6846,1,preparation for EGE,vip,479
6847,2,improvment of qualification,improved,733
6848,2,preparation for GIA,improved,876
6849,1,preparation for EGE,free,536
6850,5,self-improvment,vip,868
6852,8,preparation for GIA,improved,107
6853,1,improvment of qualification,free,651
6854,10,self-improvment,vip,268
6855,1,preparation for olympiad,free,549
6856,3,preparation for GIA,free,801
6857,3,self-improvment,vip,379
6858,4,preparation for EGE,improved,859
6859,10,preparation for olympiad,free,779
6860,10,self-improvment,vip,293
6861,1,improving marks,free,761
6862,8,improving marks,vip,424
6863,10,preparation for olympiad,free,418
6865,3,preparation for olympiad,free,390
6867,2,preparation for GIA,improved,261
6869,11,preparation for GIA,vip,188
6871,5,preparation for EGE,free,425
6872,8,self-improvment,vip,917
6874,5,preparation for olympiad,vip,862
6875,10,preparation for EGE,free,788
6877,5,preparation for GIA,improved,332
6878,1,self-improvment,free,818
6879,5,preparation for EGE,free,464
6880,6,preparation for EGE,vip,15
6881,11,improving marks,free,286
6882,9,improvment of qualification,improved,816
6883,3,preparation for EGE,free,732
6884,11,improving marks,vip,13
6885,10,improving marks,vip,194
6886,5,improvment of qualification,free,533
6887,6,preparation for EGE,improved,112
6888,3,preparation for EGE,improved,719
6889,11,improvment of qualification,improved,890
6891,6,preparation for EGE,vip,214
6892,8,improving marks,improved,141
6893,5,preparation for GIA,free,924
6894,4,preparation for GIA,improved,362
6895,9,improvment of qualification,free,463
6896,1,improving marks,free,278
6897,6,preparation for GIA,free,759
6898,2,improving marks,free,39
6899,7,preparation for olympiad,improved,879
6900,10,preparation for EGE,improved,958
6901,8,self-improvment,improved,456
6903,2,self-improvment,free,53
6904,2,preparation for GIA,improved,815
6905,8,preparation for EGE,vip,334
6906,2,preparation for olympiad,vip,906
6907,6,improving marks,free,60
6910,3,self-improvment,free,911
6911,7,preparation for GIA,vip,525
6912,6,improving marks,vip,613
6913,9,preparation for EGE,improved,555
6914,7,preparation for EGE,vip,622
6915,5,improvment of qualification,free,547
6916,8,improving marks,vip,84
6918,5,preparation for olympiad,free,229
6919,1,preparation for EGE,free,923
6920,2,preparation for EGE,free,151
6922,3,improvment of qualification,free,153
6923,11,self-improvment,free,149
6924,10,improving marks,improved,112
6925,6,preparation for olympiad,vip,254
6926,7,improving marks,vip,565
6927,9,preparation for EGE,improved,605
6929,8,self-improvment,vip,890
6930,6,preparation for GIA,improved,304
6931,8,preparation for EGE,vip,577
6932,10,preparation for EGE,vip,672
6933,9,improvment of qualification,improved,237
6934,6,improving marks,improved,502
6935,8,improving marks,free,811
6936,6,improvment of qualification,improved,23
6938,2,preparation for GIA,free,304
6939,1,preparation for olympiad,free,156
6940,4,preparation for EGE,vip,293
6941,10,improvment of qualification,improved,26
6942,11,improving marks,improved,521
6943,1,improving marks,free,347
6944,6,improving marks,free,598
6945,10,self-improvment,vip,595
6946,4,preparation for olympiad,improved,918
6948,3,self-improvment,free,832
6949,9,preparation for olympiad,vip,545
6950,5,preparation for olympiad,improved,175
6951,1,preparation for GIA,vip,175
6952,1,improving marks,free,1000
6953,1,improvment of qualification,free,941
6954,8,improvment of qualification,free,805
6956,9,self-improvment,free,49
6958,5,preparation for EGE,vip,693
6960,3,preparation for EGE,vip,538
6961,8,improvment of qualification,vip,565
6962,2,improving marks,vip,404
6963,4,preparation for GIA,vip,733
6964,8,preparation for EGE,vip,427
6965,1,improving marks,improved,553
6966,6,self-improvment,free,172
6967,11,preparation for EGE,improved,390
6968,1,improvment of qualification,free,234
6969,5,self-improvment,free,12
6970,8,improvment of qualification,free,41
6971,4,improvment of qualification,improved,653
6972,9,improving marks,improved,58
6973,2,preparation for GIA,vip,347
6974,10,preparation for olympiad,free,250
6975,10,improving marks,free,427
6978,1,self-improvment,free,177
6979,2,preparation for EGE,vip,504
6981,8,preparation for EGE,improved,613
6983,5,preparation for olympiad,free,970
6984,10,improvment of qualification,free,738
6986,4,improvment of qualification,improved,448
6987,6,self-improvment,free,760
6988,11,improving marks,free,825
6989,8,self-improvment,improved,691
6990,10,preparation for olympiad,vip,768
6991,8,preparation for EGE,free,625
6992,5,preparation for EGE,free,288
6993,5,preparation for olympiad,vip,848
6995,8,improvment of qualification,free,57
6996,6,preparation for olympiad,improved,165
6997,3,improvment of qualification,vip,70
6999,3,preparation for EGE,vip,379
7000,6,preparation for olympiad,free,134
7001,7,preparation for GIA,vip,710
7002,1,preparation for EGE,improved,175
7003,2,self-improvment,free,846
7004,6,improvment of qualification,improved,252
7005,7,preparation for GIA,vip,173
7006,10,preparation for GIA,vip,782
7009,3,preparation for EGE,vip,983
7010,10,improvment of qualification,vip,695
7011,9,preparation for olympiad,improved,697
7012,1,improving marks,vip,624
7013,6,preparation for EGE,improved,900
7014,5,preparation for GIA,vip,792
7015,11,self-improvment,vip,999
7016,2,preparation for olympiad,vip,659
7017,3,self-improvment,vip,221
7020,5,preparation for GIA,improved,589
7021,7,improvment of qualification,free,730
7022,5,preparation for EGE,free,606
7023,6,self-improvment,free,591
7025,7,self-improvment,free,872
7026,11,preparation for olympiad,improved,687
7027,8,improvment of qualification,improved,684
7028,1,improving marks,improved,482
7029,10,self-improvment,free,479
7031,8,self-improvment,vip,122
7032,2,preparation for olympiad,free,959
7033,5,self-improvment,improved,137
7034,3,self-improvment,vip,330
7036,9,preparation for GIA,improved,87
7037,8,preparation for GIA,vip,792
7038,6,improving marks,free,786
7039,7,improvment of qualification,free,938
7040,2,preparation for olympiad,improved,102
7042,5,self-improvment,improved,959
7043,7,improving marks,vip,735
7045,10,improvment of qualification,free,551
7046,7,preparation for EGE,free,513
7047,1,self-improvment,free,246
7048,2,self-improvment,improved,191
